OrderID,CustomerID,StoreID,EmployeeID,OrderDate,OrderStatus
543,513,23,2,2024-08-04 15:00:00,Completed
544,2808,6,43,2023-06-07 15:00:00,Completed
545,1053,7,11,2023-04-01 21:00:00,Completed
546,2730,20,26,2024-08-04 21:00:00,Cancelled
547,4361,22,45,2023-03-20 10:00:00,Completed
548,4423,4,14,2023-05-28 09:00:00,Completed
549,489,4,,2023-09-06 14:00:00,Completed
550,87,14,31,2024-05-09 09:00:00,Completed
551,2456,4,37,2024-06-20 17:00:00,Completed
552,3828,10,,2024-02-15 13:00:00,Completed
553,3986,21,,2024-08-05 09:00:00,Cancelled
554,4525,3,24,2024-04-06 19:00:00,Completed
555,966,11,5,2023-01-12 16:00:00,Completed
556,206,18,30,2024-03-09 18:00:00,Completed
557,4125,10,,2024-01-12 17:00:00,Completed
558,2828,4,,2023-09-17 15:00:00,Completed
559,2707,12,41,2023-09-08 12:00:00,Completed
560,1575,2,33,2023-03-25 16:00:00,Completed
561,3213,9,15,2024-01-27 09:00:00,Completed
562,3569,2,,2024-02-18 16:00:00,Completed
563,1911,3,31,2024-04-10 19:00:00,Completed
564,4095,9,22,2024-04-07 14:00:00,Pending
565,3595,24,8,2024-08-23 13:00:00,Completed
566,862,4,,2024-05-03 15:00:00,Completed
567,1364,13,14,2024-08-01 21:00:00,Completed
568,3115,17,48,2024-09-15 17:00:00,Completed
569,3738,15,30,2024-12-15 16:00:00,Completed
570,700,2,49,2024-03-30 10:00:00,Completed
571,1376,10,15,2023-02-03 15:00:00,Completed
572,19,13,42,2023-09-22 20:00:00,Completed
573,1987,16,4,2023-04-03 11:00:00,Completed
574,2791,8,,2023-10-22 17:00:00,Completed
575,3638,14,20,2023-01-07 14:00:00,Completed
576,3252,1,3,2024-07-17 17:00:00,Completed
577,2671,18,27,2023-04-06 18:00:00,Cancelled
578,3349,6,8,2023-11-14 18:00:00,Completed
579,644,23,,2024-04-27 09:00:00,Completed
580,674,24,24,2024-12-21 19:00:00,Completed
581,4679,15,11,2023-12-31 11:00:00,Completed
582,1546,7,,2023-10-27 20:00:00,Completed
583,4870,5,26,2023-04-01 13:00:00,Completed
584,363,24,,2024-04-16 09:00:00,Completed
585,1035,8,10,2024-07-29 11:00:00,Completed
586,3048,11,5,2023-04-16 14:00:00,Completed
587,3765,10,8,2023-01-20 21:00:00,Completed
588,3558,23,31,2024-04-26 20:00:00,Completed
589,3327,25,20,2024-01-06 16:00:00,Completed
590,3858,19,4,2024-12-30 19:00:00,Completed
591,2144,20,,2024-12-11 11:00:00,Completed
592,3824,8,,2023-04-13 19:00:00,Completed
593,1825,7,40,2023-03-09 17:00:00,Completed
594,676,12,39,2024-12-11 16:00:00,Completed
595,350,24,39,2023-08-30 15:00:00,Completed
596,4005,8,46,2023-11-05 11:00:00,Completed
597,4905,5,48,2023-05-08 15:00:00,Completed
598,2271,11,48,2024-08-11 15:00:00,Completed
599,808,8,31,2023-09-12 21:00:00,Completed
600,1465,5,31,2023-08-24 15:00:00,Completed
601,368,11,26,2023-02-26 12:00:00,Completed
602,4085,2,18,2024-01-10 14:00:00,Completed
603,3042,12,9,2023-03-22 18:00:00,Completed
604,1829,24,40,2023-12-20 09:00:00,Completed
605,2275,14,28,2024-10-08 19:00:00,Completed
606,7,15,5,2023-11-20 11:00:00,Completed
607,4880,15,5,2024-01-03 19:00:00,Completed
608,3421,24,,2023-03-22 13:00:00,Completed
609,3201,22,,2024-12-04 18:00:00,Completed
610,2872,21,,2024-03-06 18:00:00,Completed
611,4000,6,47,2023-12-30 17:00:00,Pending
612,4226,8,46,2024-03-06 13:00:00,Completed
613,3939,9,28,2024-04-17 10:00:00,Completed
614,4978,12,14,2023-12-29 15:00:00,Completed
615,134,24,,2023-08-03 18:00:00,Pending
616,3941,4,11,2024-01-23 16:00:00,Completed
617,1135,12,19,2023-05-28 13:00:00,Completed
618,4511,7,32,2023-02-07 19:00:00,Completed
619,487,1,,2023-10-16 12:00:00,Completed
620,2278,4,37,2024-05-18 20:00:00,Cancelled
621,3094,6,,2024-01-03 10:00:00,Completed
622,3023,17,3,2023-04-15 11:00:00,Completed
623,3298,14,,2023-01-13 14:00:00,Completed
624,276,19,13,2023-10-10 16:00:00,Completed
625,122,5,,2023-10-16 13:00:00,Completed
626,1855,3,8,2023-03-20 13:00:00,Completed
627,2037,22,1,2023-09-27 21:00:00,Completed
628,1026,24,25,2023-05-08 10:00:00,Completed
629,2302,3,,2023-02-16 12:00:00,Completed
630,1897,6,8,2023-01-10 14:00:00,Pending
631,3166,15,,2023-02-18 21:00:00,Cancelled
632,1026,25,,2024-02-04 13:00:00,Completed
633,1874,13,40,2023-08-24 12:00:00,Completed
634,3694,12,5,2023-01-18 12:00:00,Completed
635,2420,14,11,2024-09-09 15:00:00,Completed
636,4600,13,41,2024-06-17 15:00:00,Completed
637,33,25,,2023-02-24 16:00:00,Completed
638,427,2,2,2024-12-21 21:00:00,Completed
639,1864,8,43,2024-08-29 15:00:00,Completed
640,1919,12,1,2024-11-27 09:00:00,Completed
641,1929,4,14,2024-05-04 19:00:00,Completed
642,1996,20,,2024-06-22 15:00:00,Cancelled
643,274,14,,2024-05-08 18:00:00,Completed
644,4813,18,24,2023-12-14 09:00:00,Completed
645,2685,12,15,2023-01-16 10:00:00,Pending
646,3237,13,38,2023-04-12 20:00:00,Completed
647,440,1,,2024-09-28 11:00:00,Completed
648,10,2,36,2024-11-10 10:00:00,Completed
649,3917,5,,2024-12-26 17:00:00,Completed
650,3381,12,47,2024-04-22 19:00:00,Completed
651,3258,10,,2023-03-25 17:00:00,Completed
652,4152,7,41,2024-03-22 18:00:00,Completed
653,555,23,15,2023-08-19 21:00:00,Completed
654,1356,6,40,2024-09-11 18:00:00,Completed
655,4442,14,8,2024-10-06 15:00:00,Completed
656,458,25,25,2024-08-31 19:00:00,Completed
657,1245,1,18,2023-12-31 18:00:00,Completed
658,4012,15,47,2024-11-04 18:00:00,Completed
659,3208,15,,2024-05-05 19:00:00,Completed
660,1682,7,,2023-10-26 20:00:00,Completed
661,2071,21,33,2023-05-30 18:00:00,Cancelled
662,1507,1,1,2023-10-25 17:00:00,Completed
663,1715,21,5,2024-05-16 18:00:00,Completed
664,3517,6,4,2023-09-20 20:00:00,Completed
665,2250,7,22,2023-11-14 19:00:00,Completed
666,3458,14,36,2024-12-27 15:00:00,Completed
667,4754,15,,2023-04-12 15:00:00,Completed
668,2453,5,27,2024-11-02 10:00:00,Completed
669,3342,20,46,2023-11-22 09:00:00,Completed
670,4492,7,42,2023-02-19 14:00:00,Completed
671,3315,6,48,2024-12-31 13:00:00,Completed
672,1488,15,35,2023-06-12 14:00:00,Completed
673,2939,18,33,2023-01-20 12:00:00,Completed
674,2417,22,39,2024-12-20 14:00:00,Pending
675,4975,3,,2023-11-25 16:00:00,Completed
676,853,3,1,2023-09-14 14:00:00,Completed
677,64,17,,2024-09-01 21:00:00,Completed
678,867,24,,2024-05-22 13:00:00,Completed
679,3980,24,34,2023-08-14 12:00:00,Completed
680,1989,2,37,2023-08-29 18:00:00,Completed
681,2562,15,42,2024-10-31 13:00:00,Completed
682,3703,12,7,2023-10-19 19:00:00,Completed
683,4651,24,,2024-06-11 12:00:00,Completed
684,2535,7,44,2023-03-15 15:00:00,Completed
685,22,16,14,2023-07-17 14:00:00,Completed
686,4816,20,36,2023-08-30 12:00:00,Completed
687,974,10,10,2024-11-18 20:00:00,Completed
688,2925,11,45,2023-02-04 18:00:00,Completed
689,1312,4,16,2024-04-26 21:00:00,Completed
690,1384,5,35,2024-02-19 10:00:00,Pending
691,2653,11,4,2023-01-05 13:00:00,Completed
692,3999,14,13,2023-08-10 12:00:00,Completed
693,1165,14,37,2024-01-22 20:00:00,Completed
694,317,2,14,2023-12-15 19:00:00,Completed
695,595,24,37,2023-11-18 19:00:00,Completed
696,3796,15,12,2023-05-29 17:00:00,Completed
697,4486,5,,2024-03-31 21:00:00,Completed
698,4727,18,,2023-03-23 11:00:00,Completed
699,3495,9,45,2024-03-02 20:00:00,Completed
700,434,14,,2023-11-22 16:00:00,Completed
701,584,23,25,2024-06-08 21:00:00,Completed
702,1649,3,42,2024-02-12 17:00:00,Completed
703,1564,4,49,2023-05-28 16:00:00,Completed
704,148,3,6,2023-10-04 10:00:00,Completed
705,842,12,,2024-12-02 15:00:00,Completed
706,3108,15,42,2024-01-17 20:00:00,Completed
707,4067,18,2,2024-04-25 09:00:00,Completed
708,1882,23,12,2024-12-03 21:00:00,Pending
709,3878,9,44,2024-01-09 18:00:00,Completed
710,1369,12,,2023-11-13 13:00:00,Completed
711,3002,3,13,2023-08-05 16:00:00,Completed
712,4067,25,,2023-01-05 17:00:00,Completed
713,2254,9,3,2024-02-05 17:00:00,Completed
714,2093,9,37,2023-02-16 19:00:00,Completed
715,465,23,45,2023-04-30 10:00:00,Completed
716,1627,21,35,2023-02-23 19:00:00,Completed
717,4706,17,31,2023-10-31 17:00:00,Completed
718,3661,10,19,2024-09-15 20:00:00,Completed
719,1477,3,6,2024-11-29 16:00:00,Cancelled
720,4125,17,30,2024-04-01 15:00:00,Completed
721,947,20,9,2023-03-12 12:00:00,Completed
722,525,23,17,2024-12-13 16:00:00,Completed
723,1986,14,43,2024-06-24 13:00:00,Completed
724,1967,2,30,2023-05-20 20:00:00,Completed
725,1977,8,,2024-04-05 19:00:00,Pending
726,1066,21,,2023-03-06 21:00:00,Completed
727,2613,23,23,2023-02-18 15:00:00,Completed
728,1442,11,,2023-06-19 19:00:00,Completed
729,3679,2,3,2023-06-10 20:00:00,Cancelled
730,1704,14,34,2023-06-21 12:00:00,Pending
731,1180,17,25,2024-12-12 15:00:00,Completed
732,2843,25,41,2024-07-03 12:00:00,Completed
733,459,9,22,2024-10-21 20:00:00,Completed
734,2086,2,10,2023-01-24 13:00:00,Completed
735,3754,21,,2023-08-17 18:00:00,Completed
736,4323,13,22,2024-02-14 19:00:00,Completed
737,1870,7,,2024-11-18 15:00:00,Completed
738,2563,19,44,2023-09-02 19:00:00,Completed
739,4134,16,,2024-06-07 09:00:00,Completed
740,139,4,14,2024-07-15 21:00:00,Completed
741,4191,25,21,2024-11-02 16:00:00,Completed
742,4053,11,40,2024-11-14 13:00:00,Completed
743,2827,6,9,2023-03-18 17:00:00,Completed
744,2567,4,40,2023-06-17 21:00:00,Completed
745,1676,2,43,2023-11-24 11:00:00,Completed
746,2969,22,12,2023-02-28 12:00:00,Completed
747,3576,8,2,2024-12-20 11:00:00,Completed
748,4684,11,4,2024-11-06 11:00:00,Completed
749,2662,10,6,2024-11-02 12:00:00,Pending
750,3006,16,,2023-09-26 21:00:00,Completed
751,708,23,33,2023-01-27 21:00:00,Completed
752,416,18,34,2024-09-24 17:00:00,Pending
753,1263,3,13,2024-08-12 18:00:00,Completed
754,1784,23,37,2024-05-10 10:00:00,Completed
755,1688,6,,2023-01-31 10:00:00,Completed
756,4254,16,23,2024-05-19 10:00:00,Completed
757,4128,24,,2023-01-27 12:00:00,Completed
758,3478,13,2,2024-01-24 21:00:00,Completed
759,3779,2,,2023-05-21 21:00:00,Completed
760,1772,10,2,2024-03-06 12:00:00,Completed
761,2745,20,37,2024-10-28 11:00:00,Completed
762,2767,24,21,2024-12-03 14:00:00,Completed
763,4255,6,16,2023-01-25 12:00:00,Pending
764,267,9,27,2023-05-29 12:00:00,Completed
765,3219,8,6,2024-05-06 20:00:00,Completed
766,2207,9,24,2024-11-09 13:00:00,Completed
767,1625,13,,2023-11-11 15:00:00,Pending
768,3106,12,12,2023-12-14 20:00:00,Completed
769,224,7,44,2024-04-07 10:00:00,Cancelled
770,760,20,42,2023-08-25 09:00:00,Completed
771,1030,23,,2024-08-24 16:00:00,Pending
772,4953,19,,2024-08-22 12:00:00,Completed
773,3441,6,37,2024-04-30 16:00:00,Completed
774,2406,5,48,2024-02-01 15:00:00,Completed
775,548,21,14,2023-04-25 15:00:00,Cancelled
776,1868,6,47,2024-02-24 20:00:00,Completed
777,2326,21,29,2023-04-16 11:00:00,Completed
778,737,23,19,2024-08-02 13:00:00,Completed
779,2943,13,37,2023-06-23 19:00:00,Completed
780,3870,4,22,2023-10-08 19:00:00,Completed
781,4275,20,47,2024-04-24 09:00:00,Completed
782,4773,17,49,2024-10-27 10:00:00,Cancelled
783,4229,18,49,2024-05-16 12:00:00,Pending
784,2791,8,,2024-07-27 17:00:00,Completed
785,4797,2,43,2023-12-17 21:00:00,Completed
786,4339,5,50,2024-02-17 21:00:00,Completed
787,3416,23,28,2023-03-04 17:00:00,Completed
788,2495,18,27,2024-12-12 20:00:00,Completed
789,2595,15,,2023-10-03 21:00:00,Completed
790,3905,19,3,2024-04-02 18:00:00,Completed
791,1850,2,48,2024-02-11 18:00:00,Cancelled
792,2745,3,22,2023-02-10 20:00:00,Completed
793,4709,19,4,2024-12-26 17:00:00,Completed
794,4036,14,17,2024-09-06 12:00:00,Completed
795,1526,11,14,2023-08-13 16:00:00,Completed
796,4785,10,,2023-02-24 09:00:00,Completed
797,3989,18,1,2023-03-26 11:00:00,Completed
798,3449,19,35,2024-12-04 19:00:00,Completed
799,1192,21,13,2023-10-24 09:00:00,Completed
800,1784,22,45,2024-11-24 19:00:00,Completed
801,662,22,2,2024-03-06 14:00:00,Completed
802,3304,21,20,2024-10-15 19:00:00,Completed
803,8,8,12,2024-09-22 10:00:00,Completed
804,2760,20,13,2024-09-02 18:00:00,Completed
805,3850,2,14,2024-10-30 14:00:00,Completed
806,3081,8,11,2024-04-23 12:00:00,Completed
807,4623,7,5,2023-07-29 13:00:00,Completed
808,188,24,48,2024-07-15 17:00:00,Completed
809,3843,17,24,2024-10-05 20:00:00,Completed
810,4061,4,19,2024-11-17 09:00:00,Completed
811,1749,23,15,2023-11-04 13:00:00,Pending
812,3625,18,20,2023-12-20 10:00:00,Completed
813,4163,11,33,2023-02-14 18:00:00,Completed
814,3195,9,39,2024-10-22 18:00:00,Completed
815,919,6,44,2024-06-25 15:00:00,Completed
816,3438,20,28,2023-08-03 14:00:00,Completed
817,4775,4,6,2024-04-15 15:00:00,Completed
818,2565,12,27,2024-08-11 19:00:00,Completed
819,11,4,33,2024-07-10 15:00:00,Completed
820,3815,4,6,2023-10-29 21:00:00,Completed
821,3062,2,22,2024-02-15 19:00:00,Completed
822,4110,14,32,2024-02-26 17:00:00,Completed
823,831,20,10,2023-12-28 20:00:00,Completed
824,428,7,44,2023-12-17 11:00:00,Completed
825,1881,2,38,2023-05-15 20:00:00,Completed
826,520,18,,2023-05-01 17:00:00,Completed
827,1112,2,10,2024-06-04 21:00:00,Completed
828,3315,18,,2024-02-01 19:00:00,Completed
829,3318,9,45,2024-03-08 09:00:00,Completed
830,4637,12,,2024-12-19 12:00:00,Completed
831,3541,20,44,2024-04-12 13:00:00,Completed
832,2379,20,42,2024-11-12 18:00:00,Completed
833,368,4,19,2024-09-06 21:00:00,Completed
834,3174,5,29,2023-01-15 11:00:00,Cancelled
835,2527,20,18,2024-07-07 15:00:00,Completed
836,4023,22,11,2024-01-23 11:00:00,Completed
837,2787,5,48,2023-11-01 14:00:00,Cancelled
838,513,15,,2024-09-26 13:00:00,Completed
839,1884,10,16,2024-02-28 09:00:00,Completed
840,616,9,35,2023-10-11 20:00:00,Completed
841,2489,2,7,2024-08-28 21:00:00,Completed
842,127,2,37,2023-03-24 17:00:00,Completed
843,2842,5,50,2023-10-17 21:00:00,Pending
844,1051,21,21,2023-11-15 13:00:00,Completed
845,3874,14,25,2024-12-07 16:00:00,Completed
846,2568,7,,2023-05-13 09:00:00,Completed
847,781,22,31,2024-12-27 11:00:00,Completed
848,3129,10,30,2024-08-28 21:00:00,Completed
849,207,25,,2024-09-22 16:00:00,Completed
850,4348,17,31,2024-02-28 19:00:00,Completed
851,4973,9,28,2024-08-09 18:00:00,Completed
852,1372,6,39,2023-08-04 12:00:00,Completed
853,2537,15,32,2024-06-21 12:00:00,Completed
854,1141,6,36,2024-04-05 15:00:00,Cancelled
855,1742,17,35,2023-05-11 10:00:00,Completed
856,4803,14,43,2023-11-03 20:00:00,Completed
857,3548,12,,2024-12-29 10:00:00,Cancelled
858,1848,13,34,2024-11-24 19:00:00,Completed
859,2022,16,13,2024-08-09 13:00:00,Completed
860,3779,14,31,2024-05-23 11:00:00,Completed
861,4550,1,42,2023-03-16 18:00:00,Completed
862,4015,13,,2024-09-13 09:00:00,Completed
863,1629,14,32,2023-01-01 13:00:00,Completed
864,152,10,43,2023-09-14 16:00:00,Completed
865,1587,15,,2023-05-02 09:00:00,Completed
866,2983,12,29,2024-09-27 16:00:00,Completed
867,3822,22,41,2023-11-12 19:00:00,Completed
868,4291,11,31,2023-03-06 09:00:00,Pending
869,1594,14,32,2024-08-28 13:00:00,Completed
870,2162,24,29,2023-12-26 18:00:00,Completed
871,1955,9,17,2023-03-22 14:00:00,Completed
872,1860,21,22,2024-12-26 20:00:00,Completed
873,1881,18,47,2024-05-08 17:00:00,Completed
874,3165,7,,2023-10-09 10:00:00,Completed
875,4367,15,28,2024-02-22 14:00:00,Completed
876,4673,20,8,2023-05-20 16:00:00,Completed
877,174,6,28,2023-03-13 09:00:00,Completed
878,715,9,21,2023-07-21 12:00:00,Completed
879,1503,14,,2024-11-15 21:00:00,Completed
880,4439,22,11,2023-03-03 16:00:00,Completed
881,2078,12,38,2023-05-11 12:00:00,Completed
882,4101,15,,2023-09-12 16:00:00,Completed
883,2190,2,30,2023-05-02 09:00:00,Completed
884,60,10,40,2024-03-19 14:00:00,Completed
885,2100,8,6,2024-06-02 12:00:00,Completed
886,1526,21,,2024-08-24 12:00:00,Completed
887,2963,6,42,2024-10-01 21:00:00,Completed
888,1353,8,26,2023-01-22 18:00:00,Completed
889,766,18,21,2024-10-05 18:00:00,Completed
890,1035,2,8,2024-12-10 15:00:00,Pending
891,3673,7,23,2023-12-21 13:00:00,Completed
892,4390,6,44,2023-04-18 14:00:00,Completed
893,3431,25,34,2024-01-07 14:00:00,Completed
894,2690,10,33,2023-05-07 18:00:00,Completed
895,2666,24,,2024-07-21 13:00:00,Completed
896,4927,23,14,2024-01-05 14:00:00,Completed
897,2702,10,29,2024-11-10 11:00:00,Completed
898,2335,11,39,2023-02-09 09:00:00,Completed
899,4618,11,43,2024-03-12 11:00:00,Completed
900,171,13,10,2023-06-22 21:00:00,Completed
901,2987,11,19,2023-02-27 14:00:00,Completed
902,3963,23,49,2024-11-10 12:00:00,Completed
903,417,10,31,2024-05-29 15:00:00,Completed
904,296,17,34,2023-03-12 19:00:00,Completed
905,1677,6,,2023-04-06 10:00:00,Completed
906,4095,19,,2023-08-11 18:00:00,Completed
907,3685,17,,2024-12-29 18:00:00,Completed
908,3939,9,,2023-07-10 20:00:00,Completed
909,4055,20,27,2024-12-01 21:00:00,Completed
910,4313,15,20,2024-08-03 11:00:00,Completed
911,2680,11,26,2023-12-09 12:00:00,Completed
912,4551,19,18,2024-08-20 21:00:00,Completed
913,1196,8,42,2023-05-23 18:00:00,Completed
914,1670,17,20,2024-02-01 19:00:00,Completed
915,3157,18,4,2024-01-16 21:00:00,Completed
916,2093,20,27,2024-10-29 15:00:00,Completed
917,504,10,,2023-07-17 13:00:00,Completed
918,2848,22,2,2023-04-05 18:00:00,Cancelled
919,1521,6,33,2024-10-02 13:00:00,Cancelled
920,1698,7,1,2023-02-18 21:00:00,Completed
921,3330,12,2,2023-10-30 18:00:00,Completed
922,2594,17,3,2023-04-26 21:00:00,Completed
923,4815,15,13,2023-05-24 10:00:00,Completed
924,3633,10,6,2023-09-09 10:00:00,Completed
925,3717,11,10,2024-06-06 09:00:00,Completed
926,342,14,21,2024-12-02 15:00:00,Completed
927,4906,7,16,2024-01-28 16:00:00,Completed
928,460,15,13,2024-03-04 14:00:00,Completed
929,2739,21,22,2023-09-29 15:00:00,Completed
930,808,2,13,2024-05-31 09:00:00,Completed
931,4426,10,,2023-02-24 09:00:00,Completed
932,2209,15,,2024-04-18 09:00:00,Completed
933,4632,24,29,2023-08-18 12:00:00,Pending
934,251,25,4,2024-12-06 21:00:00,Completed
935,4253,20,17,2023-10-22 19:00:00,Completed
936,2737,19,24,2023-12-30 11:00:00,Cancelled
937,2625,14,,2023-01-13 16:00:00,Completed
938,532,4,33,2023-05-12 19:00:00,Completed
939,558,19,37,2024-03-22 09:00:00,Completed
940,4292,15,32,2023-01-25 14:00:00,Pending
941,3287,10,32,2024-11-02 21:00:00,Completed
942,985,7,16,2023-02-07 14:00:00,Completed
943,4301,14,13,2024-04-23 20:00:00,Completed
944,4975,8,40,2024-04-05 13:00:00,Completed
945,296,3,4,2023-05-08 11:00:00,Completed
946,626,8,31,2024-11-25 09:00:00,Completed
947,2699,11,,2024-05-03 14:00:00,Completed
948,1527,18,,2024-05-06 17:00:00,Completed
949,3770,17,1,2023-08-15 10:00:00,Completed
950,3953,25,6,2024-05-08 20:00:00,Completed
951,2707,16,38,2023-11-30 14:00:00,Completed
952,3774,1,35,2023-04-13 15:00:00,Completed
953,496,23,,2023-10-07 13:00:00,Completed
954,3406,20,40,2023-03-14 17:00:00,Completed
955,2513,17,5,2024-04-04 14:00:00,Completed
956,3376,10,44,2023-02-24 19:00:00,Completed
957,1889,11,25,2023-06-16 09:00:00,Cancelled
958,2263,13,4,2023-09-10 19:00:00,Completed
959,2929,4,22,2023-03-20 09:00:00,Completed
960,3272,3,3,2023-06-19 13:00:00,Completed
961,1789,22,,2023-12-10 13:00:00,Completed
962,3058,24,11,2024-10-24 18:00:00,Completed
963,2378,4,49,2024-09-14 13:00:00,Completed
964,352,5,,2023-12-16 20:00:00,Completed
965,1529,20,,2024-07-10 10:00:00,Completed
966,1225,24,,2023-05-07 14:00:00,Completed
967,1209,24,17,2023-11-07 17:00:00,Completed
968,2548,25,,2024-04-03 16:00:00,Completed
969,3495,23,31,2024-05-20 19:00:00,Completed
970,4902,23,10,2024-01-15 10:00:00,Completed
971,3977,14,49,2024-06-28 18:00:00,Completed
972,1563,13,43,2024-07-18 11:00:00,Completed
973,648,17,24,2024-04-12 21:00:00,Completed
974,2044,10,47,2023-03-24 19:00:00,Completed
975,4519,25,37,2024-01-19 09:00:00,Completed
976,4480,1,38,2023-05-09 21:00:00,Completed
977,1548,23,,2023-12-11 10:00:00,Completed
978,816,1,32,2023-04-23 20:00:00,Completed
979,2746,24,,2023-12-31 20:00:00,Completed
980,4116,15,3,2024-03-05 20:00:00,Completed
981,3616,3,34,2023-04-25 11:00:00,Completed
982,1321,15,38,2023-05-23 10:00:00,Completed
983,442,14,22,2024-02-17 11:00:00,Cancelled
984,2440,18,46,2023-01-20 12:00:00,Completed
985,3668,2,,2023-09-16 09:00:00,Completed
986,89,7,2,2024-08-04 18:00:00,Completed
987,3237,1,,2023-02-16 21:00:00,Completed
988,3870,25,10,2024-08-07 13:00:00,Completed
989,698,16,50,2024-12-10 16:00:00,Completed
990,3588,12,14,2024-04-09 16:00:00,Completed
991,2276,17,3,2024-10-13 21:00:00,Completed
992,3738,24,8,2023-03-28 19:00:00,Completed
993,1579,19,,2023-11-23 17:00:00,Completed
994,665,22,17,2023-08-30 18:00:00,Completed
995,3758,18,12,2023-03-18 21:00:00,Completed
996,3834,23,34,2024-06-12 20:00:00,Completed
997,2272,1,40,2024-11-26 19:00:00,Completed
998,4522,14,6,2023-01-24 20:00:00,Cancelled
999,4077,2,37,2023-10-27 13:00:00,Completed
1000,2337,22,49,2024-04-19 21:00:00,Completed
1001,2101,20,44,2024-09-20 16:00:00,Completed
1002,4873,24,38,2023-04-14 21:00:00,Completed
1003,4192,14,19,2024-11-24 10:00:00,Completed
1004,1361,15,6,2023-04-10 17:00:00,Completed
1005,2425,1,45,2024-01-26 21:00:00,Completed
1006,545,4,2,2023-03-16 14:00:00,Completed
1007,1054,6,,2023-07-28 09:00:00,Completed
1008,1640,18,9,2023-09-08 20:00:00,Completed
1009,699,18,22,2023-10-04 20:00:00,Completed
1010,4756,22,3,2023-03-03 17:00:00,Completed
1011,2731,21,,2024-06-07 09:00:00,Pending
1012,722,19,41,2024-05-24 20:00:00,Completed
1013,4812,8,,2023-10-08 18:00:00,Completed
1014,3790,19,36,2024-01-09 21:00:00,Completed
1015,2075,12,39,2024-04-24 11:00:00,Completed
1016,2072,15,,2023-08-16 11:00:00,Completed
1017,3230,25,,2024-05-03 13:00:00,Completed
1018,4895,17,17,2023-11-01 12:00:00,Completed
1019,3739,24,8,2023-12-29 20:00:00,Completed
1020,1323,7,14,2024-11-30 13:00:00,Pending
1021,2279,24,22,2024-11-13 13:00:00,Cancelled
1022,1113,23,9,2023-05-06 09:00:00,Completed
1023,3441,16,18,2024-06-22 20:00:00,Completed
1024,1770,20,48,2023-05-17 20:00:00,Completed
1025,555,9,,2024-05-16 16:00:00,Completed
1026,2813,7,5,2024-01-27 21:00:00,Pending
1027,1594,3,15,2023-01-05 17:00:00,Completed
1028,4237,11,,2023-07-17 13:00:00,Completed
1029,3375,18,1,2024-12-14 09:00:00,Completed
