PaymentID,OrderID,PaymentDate,PaymentMethod,Amount
538,594,2024-12-11 16:00:00,Card,6245.4
539,595,2023-08-30 15:00:00,Card,9157.3
540,596,2023-11-05 11:00:00,Card,6543.78
541,597,2023-05-08 15:00:00,UPI,14108.86
542,598,2024-08-11 15:00:00,Card,2796.53
543,599,2023-09-12 21:00:00,UPI,5102.37
544,600,2023-08-24 15:00:00,Card,3593.83
545,601,2023-02-26 12:00:00,Cash,3571.44
546,602,2024-01-10 14:00:00,UPI,12155.5
547,603,2023-03-22 18:00:00,Wallet,7861.29
548,604,2023-12-20 09:00:00,Wallet,11038.43
549,605,2024-10-08 19:00:00,Card,14600.0
550,606,2023-11-20 11:00:00,Card,12023.72
551,607,2024-01-03 19:00:00,UPI,5121.55
552,608,2023-03-22 13:00:00,Card,11303.07
553,609,2024-12-04 18:00:00,Card,4804.44
554,610,2024-03-06 18:00:00,UPI,2221.14
555,612,2024-03-06 13:00:00,UPI,36235.03
556,613,2024-04-17 10:00:00,Card,8336.87
557,614,2023-12-29 15:00:00,Card,4705.29
558,616,2024-01-23 16:00:00,NetBanking,1101.26
559,617,2023-05-28 13:00:00,UPI,3773.43
560,618,2023-02-07 19:00:00,Cash,11825.69
561,619,2023-10-16 12:00:00,Wallet,735.64
562,621,2024-01-03 10:00:00,Card,11964.31
563,622,2023-04-15 11:00:00,Card,12712.8
564,623,2023-01-13 14:00:00,Card,4356.7
565,624,2023-10-10 16:00:00,Cash,6290.34
566,625,2023-10-16 13:00:00,UPI,14569.92
567,626,2023-03-20 13:00:00,Cash,1426.04
568,627,2023-09-27 21:00:00,Card,8873.42
569,628,2023-05-08 10:00:00,UPI,11584.09
570,629,2023-02-16 12:00:00,UPI,13587.9
571,632,2024-02-04 13:00:00,UPI,30432.7
572,633,2023-08-24 12:00:00,Cash,2834.15
573,634,2023-01-18 12:00:00,Wallet,4094.4
574,635,2024-09-09 15:00:00,Card,3921.62
575,636,2024-06-17 15:00:00,UPI,13514.73
576,637,2023-02-24 16:00:00,UPI,52400.06
577,638,2024-12-21 21:00:00,UPI,3748.88
578,639,2024-08-29 15:00:00,UPI,11195.78
579,640,2024-11-27 09:00:00,Cash,8878.96
580,641,2024-05-04 19:00:00,Cash,8062.9
581,643,2024-05-08 18:00:00,UPI,8713.77
582,644,2023-12-14 09:00:00,Card,3255.36
583,646,2023-04-12 20:00:00,UPI,11450.22
584,647,2024-09-28 11:00:00,Card,18384.8
585,648,2024-11-10 10:00:00,Card,12925.92
586,649,2024-12-26 17:00:00,Card,2931.03
587,650,2024-04-22 19:00:00,UPI,19326.8
588,651,2023-03-25 17:00:00,Card,8499.47
589,652,2024-03-22 18:00:00,UPI,4517.2
590,653,2023-08-19 21:00:00,Card,23007.03
591,654,2024-09-11 18:00:00,UPI,2984.15
592,655,2024-10-06 15:00:00,Cash,16111.01
593,656,2024-08-31 19:00:00,UPI,6169.88
594,657,2023-12-31 18:00:00,UPI,8144.53
595,658,2024-11-04 18:00:00,UPI,11298.46
596,659,2024-05-05 19:00:00,NetBanking,13462.33
597,660,2023-10-26 20:00:00,Card,6144.37
598,662,2023-10-25 17:00:00,Cash,10680.36
599,663,2024-05-16 18:00:00,Card,8394.12
600,664,2023-09-20 20:00:00,UPI,12817.36
601,665,2023-11-14 19:00:00,NetBanking,4818.63
602,666,2024-12-27 15:00:00,UPI,15493.94
603,667,2023-04-12 15:00:00,UPI,4484.45
604,668,2024-11-02 10:00:00,UPI,3333.54
605,669,2023-11-22 09:00:00,Card,25438.66
606,670,2023-02-19 14:00:00,Card,1307.16
607,671,2024-12-31 13:00:00,NetBanking,6728.58
608,672,2023-06-12 14:00:00,Card,2860.11
609,673,2023-01-20 12:00:00,UPI,11354.46
610,675,2023-11-25 16:00:00,UPI,2998.6
611,676,2023-09-14 14:00:00,Cash,43144.59
612,677,2024-09-01 21:00:00,UPI,19313.82
613,678,2024-05-22 13:00:00,NetBanking,16291.08
614,679,2023-08-14 12:00:00,UPI,26903.02
615,680,2023-08-29 18:00:00,Wallet,801.88
616,681,2024-10-31 13:00:00,NetBanking,26427.66
617,682,2023-10-19 19:00:00,Card,4640.14
618,683,2024-06-11 12:00:00,Cash,10007.23
619,684,2023-03-15 15:00:00,Card,15215.01
620,685,2023-07-17 14:00:00,UPI,4578.88
621,686,2023-08-30 12:00:00,UPI,20256.2
622,687,2024-11-18 20:00:00,Card,3500.8
623,688,2023-02-04 18:00:00,UPI,33738.04
624,689,2024-04-26 21:00:00,UPI,6304.95
625,691,2023-01-05 13:00:00,UPI,7564.43
626,692,2023-08-10 12:00:00,Card,13893.52
627,693,2024-01-22 20:00:00,UPI,10919.18
628,694,2023-12-15 19:00:00,Card,8494.95
629,695,2023-11-18 19:00:00,Card,9429.89
630,696,2023-05-29 17:00:00,Card,7136.28
631,697,2024-03-31 21:00:00,UPI,12828.75
632,698,2023-03-23 11:00:00,Cash,4821.57
633,699,2024-03-02 20:00:00,UPI,22708.54
634,700,2023-11-22 16:00:00,Card,5554.99
635,701,2024-06-08 21:00:00,UPI,20729.54
636,702,2024-02-12 17:00:00,Card,2563.41
637,703,2023-05-28 16:00:00,Card,5427.26
638,704,2023-10-04 10:00:00,Card,7967.43
639,705,2024-12-02 15:00:00,Card,17810.47
640,706,2024-01-17 20:00:00,UPI,12336.95
641,707,2024-04-25 09:00:00,Card,3274.1
642,709,2024-01-09 18:00:00,Card,4351.58
643,710,2023-11-13 13:00:00,UPI,14502.72
644,711,2023-08-05 16:00:00,UPI,30061.78
645,712,2023-01-05 17:00:00,Card,12238.74
646,713,2024-02-05 17:00:00,UPI,5339.92
647,714,2023-02-16 19:00:00,UPI,22339.46
648,715,2023-04-30 10:00:00,Card,8990.52
649,716,2023-02-23 19:00:00,NetBanking,35262.35
650,717,2023-10-31 17:00:00,Card,16271.07
651,718,2024-09-15 20:00:00,NetBanking,4743.41
652,720,2024-04-01 15:00:00,UPI,6199.65
653,721,2023-03-12 12:00:00,Card,13526.98
654,722,2024-12-13 16:00:00,Cash,1005.03
655,723,2024-06-24 13:00:00,Cash,14796.25
656,724,2023-05-20 20:00:00,Cash,8931.11
657,726,2023-03-06 21:00:00,Card,1497.28
658,727,2023-02-18 15:00:00,NetBanking,12032.75
659,728,2023-06-19 19:00:00,Card,34315.88
660,731,2024-12-12 15:00:00,UPI,35024.4
661,732,2024-07-03 12:00:00,Card,13751.84
662,733,2024-10-21 20:00:00,Cash,21449.62
663,734,2023-01-24 13:00:00,Cash,7657.51
664,735,2023-08-17 18:00:00,NetBanking,30010.87
665,736,2024-02-14 19:00:00,NetBanking,5713.63
666,737,2024-11-18 15:00:00,NetBanking,18897.61
667,738,2023-09-02 19:00:00,UPI,10787.62
668,739,2024-06-07 09:00:00,UPI,1309.61
669,740,2024-07-15 21:00:00,UPI,4698.51
670,741,2024-11-02 16:00:00,NetBanking,4044.34
671,742,2024-11-14 13:00:00,UPI,24000.4
672,743,2023-03-18 17:00:00,Wallet,13747.78
673,744,2023-06-17 21:00:00,Cash,5868.12
674,745,2023-11-24 11:00:00,UPI,6901.31
675,746,2023-02-28 12:00:00,UPI,3656.45
676,747,2024-12-20 11:00:00,UPI,4744.85
677,748,2024-11-06 11:00:00,UPI,7877.72
678,750,2023-09-26 21:00:00,UPI,9711.79
679,751,2023-01-27 21:00:00,UPI,5111.4
680,753,2024-08-12 18:00:00,Wallet,16575.58
681,754,2024-05-10 10:00:00,UPI,10433.18
682,755,2023-01-31 10:00:00,UPI,4760.29
683,756,2024-05-19 10:00:00,UPI,14717.04
684,757,2023-01-27 12:00:00,Card,56051.57
685,758,2024-01-24 21:00:00,NetBanking,10675.15
686,759,2023-05-21 21:00:00,UPI,16373.22
687,760,2024-03-06 12:00:00,UPI,3656.01
688,761,2024-10-28 11:00:00,Card,4781.17
689,762,2024-12-03 14:00:00,Card,6473.99
690,764,2023-05-29 12:00:00,Card,4724.86
691,765,2024-05-06 20:00:00,UPI,12653.05
692,766,2024-11-09 13:00:00,UPI,9009.45
693,768,2023-12-14 20:00:00,UPI,5663.66
694,770,2023-08-25 09:00:00,UPI,29159.5
695,772,2024-08-22 12:00:00,UPI,24923.85
696,773,2024-04-30 16:00:00,Card,28492.82
697,774,2024-02-01 15:00:00,Wallet,2956.32
698,776,2024-02-24 20:00:00,Wallet,6189.66
699,777,2023-04-16 11:00:00,Wallet,1938.45
700,778,2024-08-02 13:00:00,UPI,20391.42
701,779,2023-06-23 19:00:00,UPI,16656.33
702,780,2023-10-08 19:00:00,NetBanking,18011.95
703,781,2024-04-24 09:00:00,UPI,16896.91
704,784,2024-07-27 17:00:00,UPI,9067.82
705,785,2023-12-17 21:00:00,Card,40448.27
706,786,2024-02-17 21:00:00,Card,12882.52
707,787,2023-03-04 17:00:00,UPI,15874.2
708,788,2024-12-12 20:00:00,UPI,2024.75
709,789,2023-10-03 21:00:00,Card,7933.04
710,790,2024-04-02 18:00:00,Wallet,3633.77
711,792,2023-02-10 20:00:00,UPI,13318.64
712,793,2024-12-26 17:00:00,Cash,7634.41
713,794,2024-09-06 12:00:00,Cash,2558.53
714,795,2023-08-13 16:00:00,Card,4199.38
715,796,2023-02-24 09:00:00,UPI,17906.87
716,797,2023-03-26 11:00:00,Card,3841.43
717,798,2024-12-04 19:00:00,UPI,11752.83
718,799,2023-10-24 09:00:00,Card,52095.68
719,800,2024-11-24 19:00:00,Cash,2679.9
720,801,2024-03-06 14:00:00,Card,780.69
721,802,2024-10-15 19:00:00,UPI,15812.91
722,803,2024-09-22 10:00:00,Card,4846.05
723,804,2024-09-02 18:00:00,Cash,4650.78
724,805,2024-10-30 14:00:00,Cash,4583.1
725,806,2024-04-23 12:00:00,UPI,4820.76
726,807,2023-07-29 13:00:00,UPI,8974.78
727,808,2024-07-15 17:00:00,NetBanking,997.85
728,809,2024-10-05 20:00:00,Cash,5815.81
729,810,2024-11-17 09:00:00,Wallet,22793.29
730,812,2023-12-20 10:00:00,UPI,2668.56
731,813,2023-02-14 18:00:00,NetBanking,3169.29
732,814,2024-10-22 18:00:00,UPI,1210.51
733,815,2024-06-25 15:00:00,Card,4951.71
734,816,2023-08-03 14:00:00,Card,4670.68
735,817,2024-04-15 15:00:00,UPI,3949.88
736,818,2024-08-11 19:00:00,UPI,18872.27
737,819,2024-07-10 15:00:00,UPI,37592.91
738,820,2023-10-29 21:00:00,UPI,14007.87
739,821,2024-02-15 19:00:00,NetBanking,13744.17
740,822,2024-02-26 17:00:00,Card,3645.79
741,823,2023-12-28 20:00:00,Card,4567.53
742,824,2023-12-17 11:00:00,Cash,38035.66
743,825,2023-05-15 20:00:00,UPI,6563.67
744,826,2023-05-01 17:00:00,Card,12477.98
745,827,2024-06-04 21:00:00,Card,12683.28
746,828,2024-02-01 19:00:00,Cash,722.15
747,829,2024-03-08 09:00:00,UPI,24667.05
748,830,2024-12-19 12:00:00,Card,20978.14
749,831,2024-04-12 13:00:00,UPI,9851.46
750,832,2024-11-12 18:00:00,Card,8927.75
751,833,2024-09-06 21:00:00,Card,19725.73
752,835,2024-07-07 15:00:00,UPI,10022.84
753,836,2024-01-23 11:00:00,Cash,6127.7
754,838,2024-09-26 13:00:00,UPI,14179.03
755,839,2024-02-28 09:00:00,Cash,19733.69
756,840,2023-10-11 20:00:00,Cash,4890.93
757,841,2024-08-28 21:00:00,Cash,11690.9
758,842,2023-03-24 17:00:00,Card,5841.35
759,844,2023-11-15 13:00:00,Card,21710.54
760,845,2024-12-07 16:00:00,Cash,15385.71
761,846,2023-05-13 09:00:00,UPI,10993.9
762,847,2024-12-27 11:00:00,UPI,12616.91
763,848,2024-08-28 21:00:00,Card,17648.97
764,849,2024-09-22 16:00:00,Cash,10808.44
765,850,2024-02-28 19:00:00,UPI,7079.1
766,851,2024-08-09 18:00:00,UPI,11373.0
767,852,2023-08-04 12:00:00,NetBanking,1305.63
768,853,2024-06-21 12:00:00,Card,9743.36
769,855,2023-05-11 10:00:00,NetBanking,1746.72
770,856,2023-11-03 20:00:00,UPI,18257.15
771,858,2024-11-24 19:00:00,Cash,16060.65
772,859,2024-08-09 13:00:00,UPI,4855.13
773,860,2024-05-23 11:00:00,Wallet,4016.72
774,861,2023-03-16 18:00:00,UPI,1951.13
775,862,2024-09-13 09:00:00,UPI,4590.65
776,863,2023-01-01 13:00:00,NetBanking,28324.63
777,864,2023-09-14 16:00:00,Card,25047.62
778,865,2023-05-02 09:00:00,NetBanking,33364.01
779,866,2024-09-27 16:00:00,Card,2867.72
780,867,2023-11-12 19:00:00,Card,13454.08
781,869,2024-08-28 13:00:00,Card,3755.17
782,870,2023-12-26 18:00:00,Wallet,19537.38
783,871,2023-03-22 14:00:00,Card,5910.26
784,872,2024-12-26 20:00:00,NetBanking,4745.99
785,873,2024-05-08 17:00:00,UPI,16000.83
786,874,2023-10-09 10:00:00,NetBanking,3333.05
787,875,2024-02-22 14:00:00,UPI,13585.91
788,876,2023-05-20 16:00:00,Cash,2926.65
789,877,2023-03-13 09:00:00,UPI,6480.63
790,878,2023-07-21 12:00:00,NetBanking,6995.01
791,879,2024-11-15 21:00:00,Cash,5367.8
792,880,2023-03-03 16:00:00,Card,8586.42
793,881,2023-05-11 12:00:00,NetBanking,7175.9
794,882,2023-09-12 16:00:00,Card,5559.65
795,883,2023-05-02 09:00:00,Card,18452.3
796,884,2024-03-19 14:00:00,Card,3587.64
797,885,2024-06-02 12:00:00,Wallet,16007.51
798,886,2024-08-24 12:00:00,Card,6847.66
799,887,2024-10-01 21:00:00,UPI,4652.6
800,888,2023-01-22 18:00:00,UPI,13241.79
801,889,2024-10-05 18:00:00,Card,11242.4
802,891,2023-12-21 13:00:00,Card,13178.3
803,892,2023-04-18 14:00:00,UPI,14323.17
804,893,2024-01-07 14:00:00,NetBanking,8123.86
805,894,2023-05-07 18:00:00,UPI,4822.81
806,895,2024-07-21 13:00:00,Card,8493.51
807,896,2024-01-05 14:00:00,Cash,4930.05
808,897,2024-11-10 11:00:00,Card,32330.55
809,898,2023-02-09 09:00:00,UPI,17696.05
810,899,2024-03-12 11:00:00,UPI,8611.88
811,900,2023-06-22 21:00:00,Cash,20343.58
812,901,2023-02-27 14:00:00,Card,15409.66
813,902,2024-11-10 12:00:00,UPI,22516.41
814,903,2024-05-29 15:00:00,UPI,20651.92
815,904,2023-03-12 19:00:00,Card,19475.46
816,905,2023-04-06 10:00:00,UPI,988.44
817,906,2023-08-11 18:00:00,UPI,11432.19
818,907,2024-12-29 18:00:00,UPI,14859.84
819,908,2023-07-10 20:00:00,UPI,4834.53
820,909,2024-12-01 21:00:00,UPI,13242.42
821,910,2024-08-03 11:00:00,Card,4168.85
822,911,2023-12-09 12:00:00,UPI,934.79
823,912,2024-08-20 21:00:00,Card,16671.24
824,913,2023-05-23 18:00:00,UPI,17740.07
825,914,2024-02-01 19:00:00,Cash,26433.79
826,915,2024-01-16 21:00:00,Cash,4707.94
827,916,2024-10-29 15:00:00,Card,2802.64
828,917,2023-07-17 13:00:00,Card,7716.33
829,920,2023-02-18 21:00:00,Cash,24298.91
830,921,2023-10-30 18:00:00,Card,6236.05
831,922,2023-04-26 21:00:00,NetBanking,19168.52
832,923,2023-05-24 10:00:00,UPI,2655.62
833,924,2023-09-09 10:00:00,UPI,6045.01
834,925,2024-06-06 09:00:00,NetBanking,21488.89
835,926,2024-12-02 15:00:00,UPI,159.05
836,927,2024-01-28 16:00:00,Wallet,13589.39
837,928,2024-03-04 14:00:00,UPI,1771.58
838,929,2023-09-29 15:00:00,UPI,12336.09
839,930,2024-05-31 09:00:00,Cash,6081.31
840,931,2023-02-24 09:00:00,UPI,577.03
841,932,2024-04-18 09:00:00,Card,13095.6
842,934,2024-12-06 21:00:00,NetBanking,15306.04
843,935,2023-10-22 19:00:00,NetBanking,2779.5
844,937,2023-01-13 16:00:00,UPI,7247.14
845,938,2023-05-12 19:00:00,Cash,19553.85
846,939,2024-03-22 09:00:00,UPI,22586.88
847,941,2024-11-02 21:00:00,UPI,14457.51
848,942,2023-02-07 14:00:00,UPI,14145.93
849,943,2024-04-23 20:00:00,UPI,3847.79
850,944,2024-04-05 13:00:00,Card,8859.24
851,945,2023-05-08 11:00:00,UPI,23540.47
852,946,2024-11-25 09:00:00,Cash,5813.77
853,947,2024-05-03 14:00:00,Card,1659.2
854,948,2024-05-06 17:00:00,UPI,28696.22
855,949,2023-08-15 10:00:00,UPI,12664.97
856,950,2024-05-08 20:00:00,Card,8449.58
857,951,2023-11-30 14:00:00,UPI,31033.93
858,952,2023-04-13 15:00:00,Card,2631.09
859,953,2023-10-07 13:00:00,Card,11747.84
860,954,2023-03-14 17:00:00,UPI,2138.25
861,955,2024-04-04 14:00:00,UPI,12408.9
862,956,2023-02-24 19:00:00,Card,5087.97
863,958,2023-09-10 19:00:00,Card,15696.08
864,959,2023-03-20 09:00:00,NetBanking,6251.65
865,960,2023-06-19 13:00:00,Wallet,3073.77
866,961,2023-12-10 13:00:00,UPI,13712.69
867,962,2024-10-24 18:00:00,Card,14062.07
868,963,2024-09-14 13:00:00,NetBanking,12253.26
869,964,2023-12-16 20:00:00,Card,32859.02
870,965,2024-07-10 10:00:00,Card,23865.18
871,966,2023-05-07 14:00:00,UPI,9221.6
872,967,2023-11-07 17:00:00,Cash,24892.62
873,968,2024-04-03 16:00:00,Cash,3690.51
874,969,2024-05-20 19:00:00,UPI,26382.59
875,970,2024-01-15 10:00:00,Cash,11058.1
876,971,2024-06-28 18:00:00,Card,2462.06
877,972,2024-07-18 11:00:00,NetBanking,23638.15
878,973,2024-04-12 21:00:00,UPI,4828.76
879,974,2023-03-24 19:00:00,Card,13036.05
880,975,2024-01-19 09:00:00,Wallet,6343.93
881,976,2023-05-09 21:00:00,Card,10494.23
882,977,2023-12-11 10:00:00,Card,8698.96
883,978,2023-04-23 20:00:00,UPI,12810.81
884,979,2023-12-31 20:00:00,UPI,8624.04
885,980,2024-03-05 20:00:00,Cash,2436.6
886,981,2023-04-25 11:00:00,Cash,14492.3
887,982,2023-05-23 10:00:00,Card,11975.27
888,984,2023-01-20 12:00:00,UPI,3226.16
889,985,2023-09-16 09:00:00,UPI,5212.48
890,986,2024-08-04 18:00:00,UPI,13933.71
891,987,2023-02-16 21:00:00,Cash,3692.34
892,988,2024-08-07 13:00:00,NetBanking,14119.3
893,989,2024-12-10 16:00:00,Cash,8059.81
894,990,2024-04-09 16:00:00,Card,32067.28
895,991,2024-10-13 21:00:00,NetBanking,1889.09
896,992,2023-03-28 19:00:00,NetBanking,21087.39
897,993,2023-11-23 17:00:00,UPI,7889.65
898,994,2023-08-30 18:00:00,Wallet,41978.55
899,995,2023-03-18 21:00:00,NetBanking,18595.4
900,996,2024-06-12 20:00:00,Cash,6991.38
901,997,2024-11-26 19:00:00,UPI,13937.63
902,999,2023-10-27 13:00:00,UPI,8331.0
903,1000,2024-04-19 21:00:00,Card,571.0
904,1001,2024-09-20 16:00:00,Card,5827.13
905,1002,2023-04-14 21:00:00,UPI,2426.81
906,1003,2024-11-24 10:00:00,Cash,14439.72
907,1004,2023-04-10 17:00:00,UPI,17701.2
908,1005,2024-01-26 21:00:00,UPI,6278.16
909,1006,2023-03-16 14:00:00,Card,3568.5
910,1007,2023-07-28 09:00:00,Card,5136.46
911,1008,2023-09-08 20:00:00,Card,22510.18
912,1009,2023-10-04 20:00:00,Card,8565.27
913,1010,2023-03-03 17:00:00,Cash,11314.88
914,1012,2024-05-24 20:00:00,UPI,10961.44
915,1013,2023-10-08 18:00:00,Card,22716.82
916,1014,2024-01-09 21:00:00,UPI,7546.93
917,1015,2024-04-24 11:00:00,NetBanking,4270.4
918,1016,2023-08-16 11:00:00,UPI,7826.78
919,1017,2024-05-03 13:00:00,Cash,8650.5
920,1018,2023-11-01 12:00:00,Card,8951.07
921,1019,2023-12-29 20:00:00,NetBanking,33799.74
922,1022,2023-05-06 09:00:00,NetBanking,13647.02
923,1023,2024-06-22 20:00:00,UPI,7871.18
924,1024,2023-05-17 20:00:00,UPI,3482.78
925,1025,2024-05-16 16:00:00,Card,4802.92
926,1027,2023-01-05 17:00:00,Card,21871.96
927,1028,2023-07-17 13:00:00,Card,6169.26
928,1029,2024-12-14 09:00:00,Card,7769.78
929,1030,2023-10-13 14:00:00,Card,4463.29
930,1031,2024-09-30 17:00:00,Card,735.58
931,1032,2023-02-28 21:00:00,UPI,9270.44
932,1033,2023-01-25 09:00:00,Cash,15614.15
933,1035,2023-02-10 13:00:00,Card,27749.48
934,1036,2024-01-22 16:00:00,Wallet,13544.95
935,1037,2023-03-30 09:00:00,Card,798.93
936,1038,2023-11-21 12:00:00,Card,14717.05
937,1039,2023-01-15 13:00:00,Cash,13968.69
938,1042,2024-08-24 10:00:00,UPI,3563.72
939,1043,2023-12-08 16:00:00,NetBanking,16052.37
940,1044,2023-09-09 19:00:00,NetBanking,17834.82
941,1045,2023-04-12 13:00:00,Wallet,4581.4
942,1046,2023-10-18 12:00:00,Cash,18155.64
943,1047,2024-03-23 15:00:00,Card,731.61
944,1048,2023-09-14 10:00:00,Cash,23459.11
945,1049,2023-06-13 10:00:00,Cash,22110.51
946,1050,2024-04-20 19:00:00,NetBanking,31781.89
947,1051,2024-02-14 14:00:00,Cash,3592.46
948,1052,2023-12-17 19:00:00,Card,2641.73
949,1053,2024-06-25 11:00:00,Card,4083.36
950,1054,2024-02-29 18:00:00,Card,7167.4
951,1055,2024-08-21 09:00:00,UPI,18709.89
952,1056,2024-06-04 13:00:00,UPI,3620.94
953,1057,2023-12-18 10:00:00,UPI,37539.48
954,1060,2024-03-10 18:00:00,Card,8759.22
955,1061,2024-01-06 10:00:00,Cash,24327.05
956,1063,2023-05-12 10:00:00,UPI,2647.3
957,1064,2023-10-05 15:00:00,UPI,11250.46
958,1065,2023-05-15 15:00:00,Cash,3084.23
959,1066,2023-10-18 10:00:00,UPI,4502.08
960,1067,2024-09-06 12:00:00,Card,17136.37
961,1068,2024-11-16 17:00:00,UPI,2926.55
962,1070,2023-05-23 10:00:00,Card,7660.54
963,1071,2023-10-22 21:00:00,NetBanking,13861.41
964,1072,2024-12-06 18:00:00,Cash,10474.29
965,1073,2023-03-28 21:00:00,NetBanking,10310.61
966,1074,2024-02-06 13:00:00,Card,13186.84
967,1076,2023-04-19 09:00:00,UPI,10045.44
968,1077,2023-05-24 14:00:00,Card,2448.29
969,1078,2023-11-13 16:00:00,Cash,9469.65
970,1079,2024-11-17 15:00:00,UPI,1949.17
971,1080,2023-07-28 14:00:00,UPI,20344.68
972,1081,2023-08-13 16:00:00,Cash,23153.08
973,1082,2023-12-13 14:00:00,UPI,9774.34
974,1083,2023-07-09 18:00:00,Card,10500.64
975,1084,2024-09-12 11:00:00,Card,16506.19
976,1085,2024-11-14 18:00:00,UPI,8200.54
977,1086,2024-03-24 17:00:00,UPI,3733.3
978,1087,2024-08-01 19:00:00,Cash,12480.95
979,1088,2023-12-02 16:00:00,Card,14762.37
980,1089,2023-09-17 19:00:00,Wallet,27154.44
981,1090,2024-09-22 11:00:00,UPI,23315.45
982,1091,2024-11-14 13:00:00,Cash,1482.64
983,1092,2023-10-02 16:00:00,NetBanking,11429.04
984,1093,2023-12-13 21:00:00,NetBanking,3996.24
985,1094,2023-09-06 15:00:00,Card,4551.42
986,1095,2023-02-05 10:00:00,UPI,1309.19
987,1096,2024-08-12 20:00:00,UPI,17385.38
988,1097,2023-06-28 13:00:00,Card,6622.08
989,1098,2024-10-03 09:00:00,Cash,4501.72
990,1100,2023-01-13 09:00:00,Card,5963.7
991,1101,2023-02-13 11:00:00,NetBanking,5282.46
992,1102,2024-05-20 19:00:00,UPI,6690.47
993,1103,2023-04-09 14:00:00,NetBanking,18478.15
994,1104,2023-01-13 14:00:00,UPI,6450.58
995,1105,2024-05-16 16:00:00,UPI,6763.34
996,1106,2024-04-05 15:00:00,Card,3114.35
997,1107,2024-04-10 19:00:00,UPI,14796.63
998,1108,2023-11-17 13:00:00,UPI,3196.72
999,1109,2024-11-21 16:00:00,NetBanking,1962.41
1000,1111,2024-04-03 20:00:00,Card,23519.55
1001,1112,2024-03-02 10:00:00,Card,2753.95
1002,1114,2023-12-25 12:00:00,UPI,22227.95
1003,1115,2024-12-26 17:00:00,Card,11441.18
1004,1116,2023-07-20 20:00:00,UPI,15698.88
1005,1117,2023-03-21 17:00:00,Cash,7785.25
1006,1119,2023-05-17 10:00:00,UPI,16208.9
1007,1122,2024-10-02 21:00:00,Cash,18607.85
1008,1123,2024-10-19 18:00:00,Card,17793.34
1009,1124,2023-05-02 14:00:00,UPI,25805.48
1010,1125,2023-11-21 10:00:00,Card,8940.83
1011,1126,2023-10-03 19:00:00,Cash,13415.96
1012,1127,2024-06-15 16:00:00,UPI,5066.54
1013,1128,2023-09-18 21:00:00,Card,14557.56
1014,1129,2023-10-30 11:00:00,UPI,14131.89
1015,1130,2023-01-15 19:00:00,Cash,165.38
1016,1131,2023-11-26 20:00:00,UPI,10310.71
1017,1132,2023-11-18 16:00:00,UPI,9947.67
1018,1133,2023-01-05 21:00:00,Card,21942.53
1019,1135,2024-06-23 09:00:00,Cash,24783.71
1020,1138,2023-06-11 16:00:00,UPI,13857.2
1021,1139,2024-03-24 09:00:00,UPI,3783.43
1022,1140,2023-11-24 12:00:00,UPI,13999.14
1023,1141,2024-03-20 20:00:00,NetBanking,13395.62
1024,1142,2024-09-09 12:00:00,Wallet,18800.7
1025,1143,2023-07-27 20:00:00,Card,6045.48
1026,1144,2024-11-24 09:00:00,Card,34600.49
1027,1145,2023-09-03 15:00:00,UPI,12664.2
1028,1146,2024-01-02 21:00:00,Card,2125.35
1029,1147,2023-05-19 12:00:00,UPI,15282.62
1030,1148,2024-01-21 13:00:00,Card,21253.96
1031,1150,2023-02-04 11:00:00,Wallet,2029.27
1032,1151,2024-07-26 18:00:00,Cash,13035.7
1033,1152,2024-08-20 13:00:00,Cash,28971.95
1034,1153,2024-01-20 16:00:00,UPI,11714.76
1035,1155,2023-01-29 09:00:00,Cash,19040.6
1036,1156,2024-08-24 18:00:00,Card,20294.33
1037,1158,2024-04-24 10:00:00,UPI,20013.49
1038,1159,2024-02-22 19:00:00,UPI,32679.35
1039,1160,2024-02-18 10:00:00,UPI,19165.15
1040,1161,2024-05-08 18:00:00,Card,1997.55
1041,1162,2023-02-22 13:00:00,UPI,2830.09
1042,1163,2023-05-04 11:00:00,Card,15016.81
1043,1164,2024-11-29 19:00:00,UPI,4476.8
1044,1165,2024-03-03 16:00:00,UPI,2085.32
1045,1166,2023-11-02 09:00:00,Cash,4519.12
1046,1168,2024-06-11 20:00:00,Wallet,8409.81
1047,1169,2023-03-07 20:00:00,NetBanking,10328.81
1048,1170,2023-11-08 16:00:00,Wallet,5979.32
1049,1171,2024-05-18 18:00:00,Card,1281.54
1050,1172,2024-11-13 20:00:00,UPI,12854.29
1051,1173,2024-02-17 17:00:00,Card,14022.64
1052,1175,2024-02-28 14:00:00,Card,20101.17
1053,1176,2024-07-29 13:00:00,Wallet,7011.14
1054,1177,2023-02-04 20:00:00,UPI,35327.64
1055,1178,2023-01-16 10:00:00,UPI,18551.56
1056,1179,2024-03-24 11:00:00,NetBanking,6661.13
1057,1180,2024-03-14 12:00:00,Card,3851.43
1058,1181,2024-04-16 19:00:00,Card,4714.17
1059,1182,2023-11-22 13:00:00,Card,15303.14
1060,1184,2023-06-30 15:00:00,UPI,2740.99
1061,1185,2023-04-03 21:00:00,Wallet,15098.1
1062,1186,2023-02-05 16:00:00,UPI,19421.58
1063,1187,2023-08-04 10:00:00,NetBanking,5480.89
1064,1188,2024-11-08 19:00:00,Card,15972.51
1065,1189,2023-03-06 11:00:00,UPI,17160.06
1066,1191,2023-11-14 09:00:00,UPI,10461.2
